,ID,time,t,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.communication,appCat.professional,appCat.recreation,appCat.convenience,mood_3dayavg,circumplex.arousal_3dayavg,circumplex.valence_3dayavg,activity_3dayavg,screen_3dayavg,call_3dayavg,sms_3dayavg,appCat.communication_3dayavg,appCat.professional_3dayavg,appCat.recreation_3dayavg,appCat.convenience_3dayavg,weekend
336,AS14.08,2014-04-29,56.0,0.14583333333333348,0.37735849056603776,0.04166666666666666,0.13431906966300547,0.3391009514607514,0.0,0.19658119658119658,0.10863723061369673,0.0,0.11551786982784751,0.009686018039239996,0.050505050505050164,0.13745704467353942,0.04895104895104896,0.14897433345318012,0.10533344602963268,0.0,0.2311111111111111,0.0,0.0,0.2732465964092609,0.026120428990967316,0
337,AS14.08,2014-04-30,57.0,0.5277777777777781,0.2830188679245283,0.6666666666666667,0.15168957769390556,0.7189989719771357,0.0,0.17948717948717952,0.30594995518105284,0.0,0.10405217485568402,0.009425018289662,0.0,0.18900343642611678,0.04895104895104896,0.1119500247522877,0.2592805050789098,0.0,0.33333333333333326,0.07523917095673117,0.0,0.33943073183930106,0.028573782022849135,0
338,AS14.08,2014-05-01,58.0,0.6666666666666665,0.6226415094339623,0.5,0.16298167441122577,1.0,0.0,0.1623931623931624,0.959456933577409,0.0,0.6014747200073873,0.01403297993819644,0.13468013468013496,0.2577319587628865,0.18881118881118886,0.17920326511674428,0.4653448385916939,0.0,0.3066666666666667,0.2623006476322476,0.0,0.24495610912464577,0.029567034581567144,0
339,AS14.08,2014-05-02,59.0,0.75,0.32075471698113206,0.6666666666666667,0.8181887214514751,0.08457336042872846,0.0,0.1452991452991453,0.011767227664546031,0.0,0.06680762966784601,0.011251770542599045,0.37710437710437716,0.5051546391752577,0.2727272727272726,0.21366286730127104,1.0,0.0,0.28,0.9999999999999999,0.0,0.6672028297478688,0.032356354811139125,0
340,AS14.08,2014-05-03,60.0,0.8333333333333335,0.6226415094339623,0.6666666666666667,1.0,0.11923874216273045,0.0,0.12820512820512822,0.12466376094855239,0.0,0.06268556599474556,0.01050345646322462,0.67003367003367,0.4742268041237113,0.5874125874125874,0.5585449412146203,0.8461143896936265,0.0,0.25333333333333335,0.9248652749419851,0.0,0.6276195920608401,0.033884897493982484,1
341,AS14.08,2014-05-04,61.0,0.5833333333333335,0.39622641509433965,0.6666666666666667,0.19003631212755281,0.3281755988010566,0.5,0.11111111111111113,0.07207328784932457,0.0,0.09770826623825232,0.08513634715475835,0.8181818181818179,0.6597938144329897,0.5874125874125874,0.9863560847594577,0.48350352841820293,0.0,0.22666666666666663,0.7842553033739784,0.0,0.5940039846347561,0.03493770678252692,1
342,AS14.08,2014-05-05,62.0,0.5277777777777781,0.09433962264150941,0.6666666666666667,0.0015752408879371026,0.0,1.0,0.09401709401709403,0.0,0.0,0.029320896928476805,0.005464759129948356,0.7777777777777772,0.5360824742268041,0.6713286713286714,1.0,0.07732317061091792,0.5,0.2,0.09597901336749591,0.0,0.18462995542047125,0.10435131554332187,0
343,AS14.09,2014-03-21,1.0,0.5454545454545454,0.6153846153846154,1.0,0.15732951494540898,0.20669212664469394,0.2,0.3421052631578947,0.22229125014009937,0.010395808221199971,0.04025633790297679,0.2733212281738556,,,,,,,,,,,,0
344,AS14.09,2014-03-22,2.0,0.5454545454545454,0.6153846153846154,0.7333333333333334,0.330588867012708,0.342401780905414,0.0,0.0,0.5046031521665032,0.06547932400186958,0.1315312018491055,0.18527068388270682,,,,,,,,,,,,1
345,AS14.09,2014-03-23,3.0,0.4545454545454546,1.0,0.4,0.16323608376588503,0.538489517100323,0.0,0.3421052631578947,0.6010295901243775,0.0,1.0,0.08618814744437064,,,,,,,,,,,,1
346,AS14.09,2014-03-24,4.0,0.6363636363636362,0.8717948717948718,0.6000000000000001,0.4231251118668338,0.44018384331365024,0.0,0.0,0.5941022341551082,0.2882241519273819,0.054813972797513676,0.5145343818871196,0.5111111111111111,0.7313432835820896,0.6859903381642513,0.23992529978376248,0.4637353214546037,0.13636363636363638,0.24074074074074076,0.5465161576614256,0.05204174948285578,0.9877290056843083,0.4145079409212715,0
347,AS14.09,2014-03-25,5.0,0.25454545454545485,0.8205128205128206,0.03999999999999998,0.11992124574906037,0.5426375778908602,0.06666666666666667,0.0,0.45264220510689357,0.5725615606012153,0.11426022120716607,0.09120452217172105,0.5481481481481478,0.8805970149253732,0.5410628019323671,0.3858855907214467,0.5794704972295299,0.0,0.12037037037037038,0.7209026927433572,0.2426005351978646,1.0,0.5980402966400293,0
348,AS14.09,2014-03-26,6.0,0.8181818181818183,0.8717948717948718,0.8,0.46366161689294816,0.649695785125273,0.2,0.6842105263157894,0.27700218728202775,0.30677228112469557,0.08554482929097353,0.05911408881793244,0.42962962962962914,1.0,0.2898550724637682,0.2701985453115785,0.6787216633571899,0.045454545454545456,0.12037037037037038,0.6965320046602551,0.5904015333790017,0.9854418587346773,0.5264679798468863,0
349,AS14.09,2014-03-27,7.0,0.8363636363636364,0.41025641025641024,0.8400000000000001,0.12779667084302856,0.29950775076806574,0.06666666666666667,0.0,0.13940081028419263,0.0,0.08181162531582373,0.26348253089398826,0.5777777777777775,0.9253731343283582,0.4347826086956522,0.4351756883802733,0.7338434345307209,0.18181818181818182,0.24074074074074076,0.5445568923515945,0.8008125828864914,0.21462473885098202,0.5058680843516153,0
350,AS14.09,2014-03-28,8.0,1.0,0.4871794871794872,1.0,0.42659404911060533,0.8027486206262666,0.26666666666666666,0.0,0.49591930743387036,0.3058571744852525,0.16480088512680705,0.33151419920085784,0.659259259259259,0.6567164179104478,0.5217391304347827,0.27299758733840196,0.6641143129568863,0.22727272727272732,0.24074074074074076,0.33129313949143474,0.6031234498327928,0.23738173495572187,0.31484973849848763,0
351,AS14.09,2014-03-29,9.0,0.9090909090909092,0.41025641025641024,1.0,0.44084481832826217,0.5669910637867044,0.3333333333333333,0.0,0.656963387001791,0.0,0.09332601104606304,0.0805051908956768,0.9629629629629624,0.4626865671641791,0.8695652173913044,0.44140538686473885,0.7930439284543942,0.36363636363636365,0.24074074074074076,0.3515909366185983,0.42019443947641044,0.2799837238201312,0.4976946640268836,1
352,AS14.09,2014-03-30,10.0,0.8181818181818183,0.10256410256410253,1.0,0.5826024700196889,0.6590656574296864,0.13333333333333333,0.3421052631578947,0.6599094197944596,0.10627536837962166,0.10205398946456141,0.05269020578351086,1.0,0.19402985074626866,0.9420289855072465,0.42887565877540323,0.7520495600113096,0.45454545454545464,0.0,0.5298000803324069,0.2097833899689207,0.2865426764094628,0.5139705565116514,1
353,AS14.09,2014-03-31,11.0,0.5454545454545454,0.5128205128205128,0.36000000000000004,0.44675138714873835,0.5104132198703076,0.2,0.0,0.6348912502171299,0.4987921576344985,0.058047287713881686,0.06238525405083915,0.992592592592592,0.014925373134328401,1.0,0.6786299343798853,0.9302721459017834,0.5,0.12037037037037038,0.773928674685998,0.28267625928413065,0.3036054711013764,0.3535845601453479,0
354,AS14.09,2014-04-01,12.0,0.7636363636363637,0.6153846153846154,0.6799999999999999,0.42706282441381804,1.0,0.3333333333333333,0.0,0.9999999999999999,0.6082605593958329,0.12024868298673451,1.0,0.8074074074074069,0.029850746268656747,0.7681159420289857,0.689699233339886,0.7853698364134625,0.45454545454545464,0.12037037037037038,0.8391092008605523,0.41500781199909553,0.2136201955725031,0.148811857931094,0
355,AS14.09,2014-04-02,13.0,0.25454545454545485,0.7179487179487181,0.2,0.208900313302339,0.2553018556047637,0.13333333333333333,0.0,0.12157613717289467,0.0,0.040126901846474584,0.09882296015251996,0.7481481481481476,0.14925373134328362,0.6521739130434783,0.6821309219579322,0.9999999999999999,0.45454545454545464,0.12037037037037038,0.9999999999999999,0.8322056833558862,0.2363139886742376,0.8484297924766183,0
356,AS14.09,2014-04-03,14.0,0.7636363636363637,0.6153846153846154,0.6799999999999999,1.0,0.45535666975732825,0.2,0.0,0.37356728020203567,0.4985363213697081,0.04836911959396571,0.21545839785988175,0.5185185185185182,0.5074626865671642,0.3623188405797102,0.4769142962866296,0.7998658143320218,0.45454545454545464,0.0,0.7475112895753843,0.7593128140406763,0.18411409867465697,0.8835309175802843,0
357,AS14.09,2014-04-04,15.0,0.6363636363636362,0.23076923076923073,0.8,0.4054054054054054,0.518702549372661,0.2,0.3421052631578947,0.584614575794772,0.23503480849179606,0.08744170440865218,0.07686608257802095,0.6074074074074067,0.5671641791044776,0.4782608695652174,0.7807279389050685,0.7725758547746088,0.45454545454545464,0.0,0.6249452987251858,0.7591373393309689,0.17595612886389017,1.0,0
358,AS14.09,2014-04-05,16.0,0.7272727272727275,0.6153846153846154,0.8,0.6298550205834977,0.4030371542181855,0.0,0.0,0.569120846658011,0.004978967307077317,0.06417611558222668,0.09664428346234445,0.5555555555555554,0.34328358208955223,0.5217391304347827,0.7688348781619978,0.5340104536415377,0.36363636363636365,0.12037037037037038,0.4301215093135102,0.5031467339769656,0.14830230662125773,0.2976131695133819,1
359,AS14.09,2014-04-06,17.0,0.47272727272727266,0.41025641025641024,0.8400000000000001,0.7617683909074638,0.5385189220149112,0.0,0.0,0.5434105577280307,0.27421219650193107,0.10677020104973924,0.07163171417374727,0.7481481481481476,0.28358208955223885,0.7391304347826089,1.0,0.6072386220627212,0.27272727272727276,0.12037037037037038,0.6400286248553378,0.5065617417889647,0.16857398998096432,0.29595547523285864,1
360,AS14.09,2014-04-07,18.0,0.25454545454545485,0.358974358974359,0.2,0.4172185430463579,0.39413472077343076,0.0,0.0,0.49465947304181657,0.3905488179872574,0.05447511398521823,0.08029475769309767,0.6296296296296293,0.16417910447761197,0.7971014492753623,0.8691763318262236,0.6484597755159552,0.13636363636363638,0.12037037037037038,0.7196884034742547,0.3527007919983532,0.21780172125501762,0.1865217662257974,0
361,AS14.09,2014-04-08,19.0,0.6181818181818182,0.6153846153846154,0.6799999999999999,0.4644710936101665,0.2904230561368123,0.0,0.3421052631578947,0.3189445430221314,0.7932055791985438,0.4825164816821279,0.08315765731141972,0.4740740740740734,0.23880597014925375,0.5797101449275364,0.8756634558678986,0.5867150603521493,0.0,0.0,0.6774977223044002,0.45936579390495336,0.190013358198495,0.1891305494168349,0
362,AS14.09,2014-04-09,20.0,0.36363636363636376,0.7435897435897436,0.4,0.14354752103096485,0.3101892488036213,0.2,0.0,0.31743435939289166,0.11498856116700697,0.057564447280505054,0.03696315906859996,0.42962962962962914,0.23880597014925375,0.5362318840579711,0.7848437192844505,0.530895468025192,0.0,0.12037037037037038,0.5601602023646849,0.9999999999999999,0.542642909057935,0.17886895202849434,0
363,AS14.09,2014-04-10,21.0,0.18181818181818166,1.0,0.2,0.07463755145874354,0.13883382396721894,0.06666666666666667,0.0,0.1463749623031822,0.0,0.031088710756247535,0.12228437212150692,0.38518518518518485,0.4328358208955224,0.37681159420289856,0.44535089443679987,0.41771896977190937,0.13636363636363638,0.12037037037037038,0.45417299936946215,0.8907906148026415,0.5011661493249245,0.15249061614646006,0
364,AS14.09,2014-04-11,22.0,0.47272727272727266,0.6153846153846154,0.6799999999999999,0.1632360837658851,0.4107865716808403,0.0,0.0,0.13451880758273177,0.11684337408673835,0.019216915751811836,0.21749342553751824,0.3555555555555552,0.8059701492537313,0.37681159420289856,0.25722429722822887,0.2911736062408542,0.18181818181818182,0.12037037037037038,0.2908208347976793,0.622918346893254,0.4814531655081051,0.18443934171608273,0
365,AS14.09,2014-04-12,23.0,0.5454545454545454,0.6153846153846154,0.8400000000000001,0.12189010202255239,0.19340639494060508,0.13333333333333333,0.0,0.3077250456694782,0.0,0.03188201416743552,0.06647169043385782,0.2962962962962963,0.8059701492537313,0.37681159420289856,0.09180263416552009,0.35083436349215513,0.18181818181818182,0.0,0.20432160167681035,0.15901045761779584,0.0909263813718432,0.286651678067909,1
366,AS14.09,2014-04-13,24.0,0.18181818181818166,0.20512820512820507,0.2,0.21836405942366208,0.06358487266580337,0.0,0.3421052631578947,0.08409384938142557,0.0,0.007617147835611644,0.019163282304331775,0.37037037037037024,0.7313432835820896,0.5362318840579711,0.07990957342244942,0.2929484379777332,0.13636363636363638,0.0,0.19976774595160895,0.08014132463158748,0.06927801657723809,0.309103895917125,1
367,AS14.09,2014-04-14,25.0,0.1090909090909089,0.5128205128205128,0.03999999999999998,0.07266869518525133,0.03213007104471613,0.06666666666666667,0.3421052631578947,0.023091250756343572,0.024742318762146075,0.013423915210983831,0.03210555430247694,0.37037037037037024,0.26865671641791045,0.5362318840579711,0.1588362492628268,0.2556496818163071,0.09090909090909091,0.12037037037037038,0.1705567006882629,0.08014132463158748,0.049493249527776735,0.230641937076648,0
368,AS14.09,2014-04-15,26.0,0.18181818181818166,0.6153846153846154,0.2,0.14157866475747277,0.11017302823115731,0.06666666666666667,0.3421052631578947,0.10184457317958552,0.7319672332783942,0.02900204800436801,0.014209911529849385,0.22222222222222188,0.20895522388059706,0.30434782608695654,0.1091016316099862,0.06796046832025124,0.13636363636363638,0.24074074074074076,0.11829502369914387,0.016970429136900642,0.04461018457785305,0.08958548055397095,0
369,AS14.09,2014-04-16,27.0,0.0,0.358974358974359,0.0,0.0,0.01339999464355679,0.0,0.0,0.03775651649435578,0.0,0.011666822134555763,0.03731346104654606,0.07407407407407396,0.20895522388059706,0.07246376811594202,0.11991350501277764,0.02670406546415119,0.09090909090909091,0.36111111111111116,0.02173310438507095,0.5190170716645464,0.0421825891152379,0.04982095176004181,0
370,AS14.09,2014-04-17,28.0,0.5454545454545454,0.6153846153846154,0.8,0.4700644352962235,0.14305763361535223,0.06666666666666667,0.3421052631578947,0.23133386458725314,0.17963641730830732,0.01813322947299611,0.23172853864851486,0.0,0.2985074626865672,0.0,0.0,0.0018288546343694922,0.09090909090909091,0.24074074074074076,0.0,0.5190170716645464,0.04559616080203674,0.06363091614214561,0
371,AS14.09,2014-04-18,29.0,0.3999999999999999,0.0,0.6799999999999999,0.2724181134777163,0.15526010574685417,0.13333333333333333,0.3421052631578947,0.08660465965406361,0.7506383606799341,0.04246328663344936,0.015187732878360788,0.1777777777777776,0.35820895522388063,0.2753623188405797,0.2182278356595243,0.056812479473612454,0.09090909090909091,0.24074074074074076,0.09766980924079195,0.6252568848514707,0.04956575950118014,0.21551847288869294,0
372,AS14.09,2014-04-19,30.0,0.9090909090909092,0.7435897435897436,1.0,0.3484875604080903,0.11789016453597441,0.0,0.0,0.13378566947044976,0.019817470664928297,0.017263415835886874,0.026213424630261304,0.2666666666666666,0.0,0.4492753623188407,0.29007764890898374,0.07916085617793547,0.13636363636363638,0.24074074074074076,0.09052199535437712,0.6380631641464674,0.06091257400067107,0.21626246985901457,1
373,AS14.09,2014-04-20,31.0,0.27272727272727293,0.6153846153846154,0.4,0.13128691605512793,0.0,0.0,0.0,0.034939317270669505,0.0,0.013262384352332176,0.0,0.6370370370370368,0.2238805970149254,0.8115942028985508,0.48144780813839205,0.13095364930899347,0.13636363636363638,0.24074074074074076,0.13556152343264877,0.6516557051214993,0.0656300827164613,0.20781676198328888,1
374,AS14.09,2014-04-21,32.0,0.36363636363636376,0.10256410256410253,0.6000000000000001,0.039332378736352286,0.034123278374091556,0.13333333333333333,0.0,0.0,0.1617967577673366,0.015432259970789838,0.15671603236387052,0.5259259259259257,0.2238805970149254,0.6666666666666667,0.29540986829172405,0.06004406584016336,0.09090909090909091,0.12037037037037038,0.043448686297796926,0.5284454627976742,0.061524325619152054,0.03150098512485439,0
375,AS14.09,2014-04-22,33.0,0.3999999999999999,0.5128205128205128,0.52,0.1567925541435475,0.17509517567525773,1.0,0.0,0.14811874102835,0.0,0.04042173460001561,0.0,0.5111111111111111,0.28358208955223885,0.6376811594202899,0.1674120306664046,0.0,0.09090909090909091,0.0,0.0028294276736018364,0.12456679681040966,0.038739197613964736,0.13918591774806693,0
376,AS14.09,2014-04-23,34.0,0.3030303030303032,0.4444444444444445,0.4666666666666667,0.08542151422946127,0.20009684368307107,0.13333333333333333,0.6842105263157894,0.13448395126586205,0.3509237165137389,0.034168087431803405,0.06807577107387719,0.30370370370370336,0.14925373134328362,0.46376811594202894,0.06214369962649896,0.028354890331284327,0.7727272727272728,0.0,0.00955191515655017,0.11097425583537769,0.058259923334476035,0.11924085463775692,0
377,AS14.09,2014-04-24,35.0,0.6181818181818182,0.7179487179487181,1.0,0.12318775729371757,0.027387603864639495,0.3333333333333333,0.7105263157894737,0.045486530633310394,0.0,0.011751731520138314,0.008927660121396017,0.3160493827160491,0.04975124378109458,0.4879227053140097,0.0369569490859053,0.12753718127525757,0.8636363636363638,0.24074074074074076,0.0562402717536752,0.3516681908219977,0.07588186299103382,0.17103780866046994,0
378,AS14.09,2014-04-25,36.0,0.6363636363636362,0.7435897435897436,1.0,0.4120279219616969,0.06733309339035555,0.3277777777777778,0.7368421052631577,0.11121071587171796,0.2356104400875747,0.027162326108887937,0.12194163061790497,0.41975308641975273,0.40796019900497515,0.6328502415458939,0.08300570080597605,0.12419849978181774,1.0,0.49074074074074076,0.07757433344379715,0.24069393498662,0.07277945356643457,0.05858976141282725,0
379,AS14.09,2014-04-26,37.0,0.9090909090909092,0.6153846153846154,1.0,0.44317164846966195,0.10996911304544467,0.3222222222222222,0.763157894736842,0.18967671440120512,1.0,0.011479203819737566,0.04885956544913629,0.5160493827160488,0.5422885572139304,0.8067632850241547,0.22316689600943584,0.07078391311878088,0.5416666666666669,0.7500000000000001,0.06026375656336262,0.4022960190862491,0.06160276673489981,0.1513717444140305,1
380,AS14.09,2014-04-27,38.0,0.27272727272727293,0.10256410256410253,0.4,0.44194584192818864,0.14097455593093894,0.31666666666666665,0.7894736842105261,0.18755709669534462,0.0,0.0,0.0,0.7629629629629626,0.6417910447761195,1.0,0.41962355022606657,0.02611017095631324,0.6704545454545456,0.7777777777777779,0.08615022882632765,0.8474888556686767,0.04247773963743279,0.13675066993283896,1
381,AS14.09,2014-04-28,39.0,0.3999999999999999,0.6153846153846154,0.6799999999999999,0.4407200353867153,0.17197999881643317,0.3111111111111111,0.8157894736842104,0.18543747898948407,0.0,0.0,0.0,0.6222222222222218,0.28358208955223885,0.782608695652174,0.5946679200759575,0.0824119792203282,0.6590909090909092,0.8055555555555556,0.1527840691856182,0.8474888556686767,0.032571911408613256,0.12995786254272473,0
382,AS14.09,2014-04-29,40.0,0.4545454545454546,0.358974358974359,0.6000000000000001,0.4394942288452419,0.2029854417019274,0.3055555555555555,0.8421052631578947,0.18331786128362357,0.0,0.0,0.0,0.5259259259259257,0.20895522388059706,0.6666666666666667,0.6104240472339658,0.13428246167928662,0.6477272727272728,0.8333333333333334,0.18759785518698074,0.6858867715690475,0.009676107818415425,0.03717587954152147,0
383,AS14.09,2014-04-30,41.0,0.5454545454545454,0.358974358974359,0.8,0.43826842230376856,0.23399088458742162,0.3,0.8684210526315788,0.18119824357776304,0.0,0.0,0.0,0.340740740740741,0.05970149253731344,0.5217391304347827,0.6084046110789004,0.18038799938561687,0.6363636363636365,0.8611111111111113,0.1846154302185316,0.0,0.0,0.0,0
384,AS14.09,2014-05-01,42.0,0.7272727272727275,0.4871794871794872,0.8,0.43704261576229525,0.2649963274729159,0.29444444444444445,0.894736842105263,0.17907862587190254,0.0,0.0,0.0,0.4518518518518517,0.20895522388059706,0.6666666666666667,0.6063851749238351,0.22649353709194706,0.625,0.8888888888888891,0.18163300525008252,0.0,0.0,0.0,0
385,AS14.09,2014-05-02,43.0,0.7636363636363637,0.6153846153846154,0.8400000000000001,0.43581680922082183,0.29600177035841013,0.28888888888888886,0.9210526315789473,0.176959008166042,0.0,0.0,0.0,0.5851851851851846,0.13432835820895522,0.7101449275362319,0.6043657387687696,0.2725990747982773,0.6136363636363638,0.9166666666666667,0.17865058028163344,0.0,0.0,0.0,0
386,AS14.09,2014-05-03,44.0,0.8181818181818183,0.7435897435897436,0.8,0.43459100267934847,0.32700721324390436,0.2833333333333333,0.9473684210526314,0.1748393904601815,0.0,0.0,0.0,0.7111111111111108,0.28358208955223885,0.7971014492753623,0.6023463026137045,0.3187046125046076,0.6022727272727274,0.9444444444444445,0.17566815531318436,0.0,0.0,0.0,1
387,AS14.09,2014-05-04,45.0,0.3999999999999999,0.7179487179487181,0.52,0.4333651961378751,0.3580126561293986,0.2777777777777778,0.9736842105263157,0.17271977275432096,0.0,0.0,0.0,0.822222222222222,0.5074626865671642,0.7971014492753623,0.6003268664586391,0.36481015021093777,0.5909090909090909,0.9722222222222223,0.17268573034473528,0.0,0.0,0.0,1
388,AS14.09,2014-05-05,46.0,0.18181818181818166,0.10256410256410253,0.6000000000000001,0.4321393895964018,0.3890180990148928,0.2722222222222222,1.0,0.17060015504846043,0.0,0.0,0.0,0.6888888888888882,0.6417910447761195,0.6956521739130436,0.5983074303035737,0.41091568791726796,0.5795454545454546,1.0,0.1697033053762862,0.0,0.0,0.0,0
389,AS14.12,2014-03-27,1.0,1.0,0.16666666666666669,1.0,0.19975831429249893,0.23554967967547627,0.2222222222222222,0.0,0.2539756137336575,0.0,0.38236469510269794,0.5438506688506688,,,,,,,,,,,,0
390,AS14.12,2014-03-28,2.0,0.8863636363636362,0.4444444444444445,0.8333333333333333,0.30084500105030804,0.5102040854273872,1.0,0.0,0.7886925471130027,0.0,0.656464648030018,0.6121348621348621,,,,,,,,,,,,0
391,AS14.12,2014-03-29,3.0,0.8863636363636362,1.0,1.0,0.34489780104533513,0.4777468795034395,0.5555555555555556,0.0,0.3826523444155743,0.0,0.14671866615784265,0.9999999999999999,,,,,,,,,,,,1
392,AS14.12,2014-03-30,4.0,0.4545454545454546,0.33333333333333337,0.5,0.09695803913622064,0.050017995713838886,0.1111111111111111,0.0,0.20749583249329992,0.0,0.07118435249882318,0.3364159614159614,0.9787234042553186,0.7142857142857143,0.979591836734694,0.17394489936118418,0.5573259400868812,1.0,0.0,0.5384312945291734,0.0,0.6363710662759395,1.0,1
393,AS14.12,2014-03-31,5.0,0.7272727272727275,0.6666666666666667,0.6,0.1750849959467007,0.09735530877986481,0.1111111111111111,0.0,0.15534976997754407,0.028756773055894837,0.06867962101649872,0.2668918918918919,0.7234042553191493,0.8367346938775511,0.6734693877551021,0.09570915561765825,0.43889326442242615,0.9285714285714288,0.0,0.5183726872350249,0.0,0.41608875828089265,0.8642154563257168,0
394,AS14.12,2014-04-01,6.0,0.7272727272727275,0.6666666666666667,0.8333333333333333,0.3915859363714223,0.4115166207777786,0.2222222222222222,0.0,0.9176479419209492,0.05641335429130838,0.3249780618066224,0.23377923377923382,0.6489361702127656,1.0,0.5306122448979592,0.0,0.1753545295868546,0.35714285714285726,0.0,0.24505010029231977,0.013886866484584688,0.0,0.6382230958816392,0
395,AS14.12,2014-04-02,7.0,0.5454545454545454,0.22222222222222224,0.5555555555555556,0.39203185564468235,0.6806019419444483,0.3333333333333333,0.0,0.7153882714620367,0.5358341644195928,0.2608557735707243,0.6106674856674857,0.5744680851063833,0.7551020408163266,0.4285714285714286,0.035531821152054,0.13307697039404853,0.14285714285714285,0.0,0.47593041659511814,0.04112930837708286,0.1261885335260457,0.1366631670650259,0
396,AS14.12,2014-04-03,8.0,0.27272727272727293,0.6666666666666667,0.3333333333333333,0.4440859592273673,0.4843978857155772,0.3333333333333333,0.0,0.8618307535589458,1.0,0.46053072025074426,0.18809718809718812,0.6170212765957448,0.6734693877551021,0.4625850340136055,0.26009658480356745,0.5356052199548292,0.28571428571428575,0.0,0.6951142145622098,0.29988774016324415,0.26045555709445056,0.31618528529199386,0
397,AS14.12,2014-04-04,9.0,0.7727272727272729,0.8611111111111112,0.7777777777777777,0.3852022763013216,0.31899805640056134,0.8888888888888888,0.375,0.35836837670341337,0.5349550296593376,0.19740422259372403,0.24349349349349347,0.40425531914893664,0.6734693877551021,0.2993197278911566,0.46481870639316647,0.7826707723380012,0.42857142857142855,0.0,1.0,0.7689085510314918,0.5378441087215576,0.26460711387108093,0
398,AS14.12,2014-04-05,10.0,0.6363636363636367,0.4444444444444445,0.6,0.42174305010074503,0.16091552923093785,0.3333333333333333,0.125,0.015430818392363745,0.04035157240841157,0.2799052928676173,0.48567886067886057,0.42553191489361675,0.8163265306122449,0.26530612244897966,0.4599604470876254,0.7236122821984216,0.8571428571428574,0.375,0.7586398027923605,1.0,0.447535513048534,0.2709659645125505,1
399,AS14.12,2014-04-06,11.0,0.6590909090909092,0.5833333333333334,0.8333333333333333,0.22160672107056592,0.03339004481004787,0.0,0.0,0.0,0.0,0.10120548677606386,0.17348029848029844,0.4680851063829792,0.9795918367346939,0.2925170068027212,0.48257203438391316,0.39187459163312943,0.8571428571428574,0.5,0.45656928311560074,0.7607276523231195,0.46102052962060425,0.1891497457204342,1
400,AS14.12,2014-04-07,12.0,0.7272727272727275,0.5555555555555556,1.0,0.3435655613249558,0.2313632956266817,0.0,0.0,0.16223732418668443,0.055432349918045895,0.2863184127789735,0.40542815542815547,0.6489361702127656,0.9183673469387755,0.5986394557823129,0.31325508811864455,0.10397732145508731,0.6428571428571428,0.5,0.08464144313151695,0.277819974970287,0.20665680250233454,0.17958168591447599,0
401,AS14.12,2014-04-08,13.0,0.6590909090909092,0.4444444444444445,0.5,0.3181860808841895,0.3556765049365942,0.2222222222222222,0.0,0.4067396861889875,0.3005184144605953,0.40342458588633207,0.23306260806260815,0.627659574468086,0.6938775510204082,0.7346938775510206,0.2815676304901401,0.04803636852431448,0.07142857142857145,0.125,0.0,0.046254791458413685,0.2695985129703704,0.2855823858348042,0
402,AS14.12,2014-04-09,14.0,0.20454545454545459,0.4444444444444445,0.0,0.47002159355117673,0.5455088589815159,0.0,0.0,0.5323723683428252,0.22214197160486407,0.5651602117689448,0.19241969241969242,0.6382978723404253,0.6938775510204082,0.6734693877551021,0.20275600771806002,0.17236048920986913,0.0,0.0,0.16887151144840346,0.17189135687805493,0.35703692479420324,0.1202224853128423,0
403,AS14.12,2014-04-10,15.0,0.7272727272727275,0.5555555555555556,0.7333333333333333,0.3694701218156734,0.34241613625858824,0.0,0.0,0.126734053121553,0.0,0.46013128047374885,0.36443261443261443,0.42553191489361675,0.5918367346938775,0.16326530612244902,0.39181116613984945,0.49926746340073413,0.0,0.0,0.39861975866202004,0.27916542042833864,0.6854671102340933,0.13262001027542636,0
404,AS14.12,2014-04-11,16.0,0.8181818181818179,0.16666666666666669,1.0,0.17179902747307854,0.16225117068542164,0.2222222222222222,0.0,0.0010674928498903766,0.0,0.22307287741925486,0.24409636909636911,0.42553191489361675,0.5918367346938775,0.0,0.41152572967831735,0.570157161458423,0.0,0.0,0.38329812519153295,0.25239671307920564,0.8085079788656392,0.10578476705311235,0
405,AS14.12,2014-04-12,17.0,0.9090909090909092,0.4444444444444445,0.8666666666666667,0.21152140263655014,0.3120820634255469,0.0,0.0,0.571464394928512,0.011265760502502428,0.22021258254669007,0.5552370552370552,0.5,0.3877551020408163,0.30612244897959195,0.30011844034343027,0.446685636878316,0.0,0.0,0.20822804097006475,0.10727406355028375,0.6808383122679943,0.11300734916344635,1
406,AS14.12,2014-04-13,18.0,0.36363636363636376,0.7777777777777778,0.3333333333333333,0.24753203339519578,0.3965390966155835,0.3333333333333333,0.0,0.48887186864058735,0.04606340160974363,0.44316429140119673,0.5228865228865229,0.8297872340425521,0.3877551020408163,0.8367346938775511,0.10338789012550009,0.29767949744614564,0.0,0.0,0.2250984217827407,0.005440322237876725,0.43665238694035835,0.350503719257489,1
407,AS14.12,2014-04-14,19.0,0.8181818181818179,0.22222222222222224,0.8666666666666667,0.22228264759335423,0.3456411720293614,0.1111111111111111,0.0,0.3058456692306645,0.02249382924819207,0.41118276403802234,0.5736076986076988,0.6595744680851059,0.5510204081632653,0.5918367346938777,0.010587389117723944,0.3322284589663006,0.21428571428571436,0.0,0.38138100388641694,0.02768469252020874,0.424641578412564,0.4542259551306399,0
